text,date,newspaper,likes,retweets,lang,period
J.Crew formally made plans to spin off its fast-growing Madewell brand https://t.co/SsZL0yzeOQ,2019-09-13 23:30:07+00:00,wsj,33,7,en,precovid
"From @WSJopinion: Before pinning blame on legitimate e-cigarette manufacturers, lawmakers should examine how their own heavy-handed approach is contributing to health problems, write @usafliam and Steve Pociask https://t.co/Jo2zxS25tb",2019-09-13 23:15:06+00:00,wsj,50,28,en,precovid
Housing costs in California are rising faster than other states. Here are three key conditions that sent prices soaring. #WSJWhatsNow https://t.co/oy7iR5B2nT,2019-09-13 23:00:00+00:00,wsj,46,23,en,precovid
"AT&amp;T's CEO is signaling an exit next year, but his succession plan set off an activist who sees an opportunity to break up the media giant he built https://t.co/PNYlhjVwxN",2019-09-13 22:48:10+00:00,wsj,22,20,en,precovid
The personal-finance playbook followed by past generations doesn’t add up for many people the way it used to. It's time for some new money rules. https://t.co/amy8vI7nB2,2019-09-13 22:45:02+00:00,wsj,34,7,en,precovid
MoviePass is halting service Saturday as its parent company plans to look at strategic alternatives including a possible sale https://t.co/pofEYgebo2,2019-09-13 22:30:08+00:00,wsj,8,7,en,precovid
Our expert answers the tax questions people ask after they get their first paycheck https://t.co/tN4KkzkWct,2019-09-13 22:15:05+00:00,wsj,13,9,en,precovid
"Was White Claw’s dominance just a fleeting, meme-happy moment that managed to beat booze’s typical end-of-summer slump? The drink’s resilience will be tested over the next couple of months. https://t.co/ujMhNUQoSL",2019-09-13 22:00:13+00:00,wsj,65,16,en,precovid
"Here are the top financial tips for young people from Abigail Johnson, Hank Paulson, Andy Sieg, Beth Ford and Whitney Wolfe Herd https://t.co/UrSNDPeCxU",2019-09-13 21:45:07+00:00,wsj,35,6,en,precovid
"Andrew McCabe hasn’t been indicted for allegedly lying to federal investigators, a sign that the government’s case against the FBI’s former No. 2 official may be in jeopardy https://t.co/ZZ4JQCtUer",2019-09-13 21:30:06+00:00,wsj,308,82,en,precovid
Do you need help? The National Suicide Prevention Lifeline is available 24/7 at 1-800-273-8255 @800273TALK,2019-09-13 21:23:54+00:00,wsj,47,35,en,precovid
Blocking access to a suicide method is believed to be effective because of the way the brain functions https://t.co/A7ieF861bT,2019-09-13 21:20:07+00:00,wsj,89,36,en,precovid
The FDA said it has learned of a probable human carcinogen found at low levels in some versions of the popular heartburn drug Zantac https://t.co/SNlWbSqAMf,2019-09-13 21:10:02+00:00,wsj,24,20,en,precovid
"🎧 Listen: In today's episode of The Journal podcast, Democrats have a new idea for how to tax the richest Americans: taxing wealth, not just income. @RichardRubinDC breaks down plans from Joe Biden, Julian Castro and Elizabeth Warren. https://t.co/7B1O0U7QYn",2019-09-13 21:00:07+00:00,wsj,17,7,en,precovid
"President Trump quipped, “Where’s my favorite dictator?” while awaiting a meeting with Egypt’s Sisi during last month’s G-7 summit https://t.co/DCHI8GBsin",2019-09-13 20:50:08+00:00,wsj,560,347,en,precovid
Consumers are worried but they keep spending. @jdlahart explains why this puts the Fed in an awkward position. #WSJWhatsNow https://t.co/LLCraJrvTX https://t.co/bzwJacVLN3,2019-09-13 20:45:00+00:00,wsj,44,19,en,precovid
"From @WSJopinion: If Democrats were serious about climate change they’d consider nuclear power in a blend of clean energy sources, writes Robert Hargraves. https://t.co/HSnidGgW0g",2019-09-13 20:30:11+00:00,wsj,81,20,en,precovid
Head of Centers for Medicare and Medicaid Services says higher premiums under ACA have priced out people without subsidies https://t.co/cXF0rEB9Am,2019-09-13 20:15:05+00:00,wsj,21,17,en,precovid
New SEC rules for financial advisers are supposed to give consumers greater transparency but critics say they’re confusing. #WSJWhatsNow https://t.co/FNZrQKQ40d https://t.co/lu54fNakD2,2019-09-13 20:00:00+00:00,wsj,21,13,en,precovid
"Crushing student loan debt, rising housing costs, stagnating wages—over the last three decades, these big changes have reshaped the financial lives and dreams of many young Americans https://t.co/Sio005c48Q",2019-09-13 19:45:05+00:00,wsj,44,26,en,precovid
Breaking: Felicity Huffman gets 14 days in prison as the first parent sentenced in the college-admissions cheating scandal. Prosecutors had sought one month. https://t.co/P2BjC00VKO,2019-09-13 19:41:34+00:00,wsj,160,71,en,precovid
"The Trump administration’s new migrant rule, upheld for now by the Supreme Court, could expedite decisions to deport some applicants, but options other than asylum remain https://t.co/krLnPgILzW",2019-09-13 19:30:12+00:00,wsj,24,6,en,precovid
Heard on the Street: Hong Kong’s stock market meets the needs of China’s corporate sector in a way rivals cannot https://t.co/6L5aNIvvMa,2019-09-13 19:20:05+00:00,wsj,28,10,en,precovid
"Job growth in Midwest blue-collar counties key to Trump’s victory in 2016 has been slow, a WSJ analysis shows, but support for him has risen there https://t.co/uyPAKIjFJo",2019-09-13 19:10:05+00:00,wsj,25,12,en,precovid
#WSJWhatsNow: Who were the markets’ winners and losers this week? @GunjanJS explains. https://t.co/g2GqmBj4yb,2019-09-13 19:00:00+00:00,wsj,24,5,en,precovid
"When Congress looked for an alternative to mortgage buyers Fannie Mae and Freddie Mac, all the options turned out to have drawbacks of their own https://t.co/wF2NCUjKoY",2019-09-13 18:50:06+00:00,wsj,25,11,en,precovid
"SoftBank to buy at least $750 million of shares in WeWork's IPO, people familiar with the matter say https://t.co/XztmZSZvPc",2019-09-13 18:42:33+00:00,wsj,32,11,en,precovid
"“The dictionary should change to match me.” Empowered by texting and social media, teens launch language revolt with “woah” https://t.co/dTny4WPW2z",2019-09-13 18:30:17+00:00,wsj,51,17,en,precovid
"Brexit is forcing Britons to rethink their country's ""good chap"" approach to government and the need for a constitution written down in one document https://t.co/Vuq5RJ1bM0",2019-09-13 18:15:04+00:00,wsj,50,25,en,precovid
"From @WSJopinion: Nothing in this Russian ""spy"" story adds up or speaks well of U.S. intelligence agencies, writes @KimStrassel https://t.co/vfiZ0C1Uuk",2019-09-13 18:00:14+00:00,wsj,62,29,en,precovid
"A prescription for Parkinson’s: karate. Those who practice it report better quality of life and overall well-being, a study finds https://t.co/Hm82b71pkN",2019-09-13 17:45:06+00:00,wsj,85,30,en,precovid
Young households have lower incomes and fewer assets than previous generations did at the same ages. So why would the same money playbook work for them? https://t.co/2Uso2jlsx9,2019-09-13 17:30:15+00:00,wsj,61,27,en,precovid
"During last night's debate, candidates were divided over whether to discuss Joe Biden’s age or mental sharpness https://t.co/53S3JSieU0",2019-09-13 17:15:05+00:00,wsj,38,7,en,precovid
"Syracuse is often not very good at football, but the Orange are one of only two teams to beat Clemson in the past two seasons. Their secret: playing fast, really fast. https://t.co/f9sIfbdyu1",2019-09-13 17:00:07+00:00,wsj,38,3,en,precovid
"Tech executives and U.S. officials were at odds at a recent meeting over how much data to share, as they struggle to unify on protecting elections https://t.co/PTYUuRQzoj",2019-09-13 16:40:07+00:00,wsj,21,6,en,precovid
"Washington vowed to kill off the mortgage buyers Fannie Mae and Freddie Mac after the financial crisis. Instead, they have a new lease on life. https://t.co/O2DK4UZy8E",2019-09-13 16:30:15+00:00,wsj,26,14,en,precovid
"One day you will be able to upload your mind to a computer, complete with your personality, memories and emotions. But will your biological self or your digital self be the real you? https://t.co/AoAcL3ewcg",2019-09-13 16:15:03+00:00,wsj,74,49,en,precovid
Apple’s new trio of iPhones promise improved cameras. @JoannaStern breaks down the differences and shares her first impressions. https://t.co/qsgNOgRWfB,2019-09-13 16:02:37+00:00,wsj,592,87,en,precovid
"WeWork’s parent made corporate governance changes as it prepares for its closely watched IPO, including the appointment of a lead independent director by year-end and a reduction in voting rights for its CEO https://t.co/0b01sY8rYT",2019-09-13 15:45:04+00:00,wsj,14,2,en,precovid
From @WSJopinion: The question is not whether vaping is healthy—it isn’t—but whether the frenzy against e-cigarettes is moving faster than the evidence. https://t.co/sA00gCH3MQ,2019-09-13 15:30:10+00:00,wsj,48,10,en,precovid
"Review: Even a roster of top-notch stars can’t save the screen adaptation of Donna Tartt’s Pulitzer Prize-winning novel, ""The Goldfinch"" https://t.co/SiJI9Qy1HC",2019-09-13 15:15:05+00:00,wsj,28,9,en,precovid
Whoa vs. woah? Teens say “whoa” is for “old people.” https://t.co/T2pWjsNjgk,2019-09-13 15:00:09+00:00,wsj,30,9,en,precovid
Why spend an unprecedented $5 billion to build an NFL stadium? To make football work in Los Angeles. https://t.co/jMlCAaibrM,2019-09-13 14:45:05+00:00,wsj,69,31,en,precovid
"DOJ is pursuing investigations into sex abuse and potential financial misconduct in U.S. Olympic organizations, say people familiar with the probes https://t.co/tRUeYoEPZx",2019-09-13 14:35:04+00:00,wsj,39,35,en,precovid
"Bring your lunch and cut out the fancy coffee, the old advice goes, and you’ll be able to afford that down payment in no time. But for many people, that old advice isn't working the way it used to. https://t.co/UbfRCaKkHy",2019-09-13 14:30:15+00:00,wsj,72,27,en,precovid
A ban on cars makes this green oasis of an island off Michigan's northern coast uncommonly peaceful—but creates endless headaches for new-home builders https://t.co/k8K0Wlvvtb,2019-09-13 14:15:09+00:00,wsj,156,49,en,precovid
"Here’s what we’re watching in the markets today, with @AChilkoti #WSJWhatsNow https://t.co/GRrGflsepm",2019-09-13 14:04:26+00:00,wsj,34,10,en,precovid
"Hong Kong protesters have turned on the city's hyper-efficient and super-clean subway system, accusing the operator of aligning with authorities. https://t.co/9OhfwczXs9",2019-09-13 14:00:07+00:00,wsj,55,25,en,precovid
"As applications to MBA programs across the U.S. have declined, some business schools are adapting https://t.co/xVqI9oNL2V",2019-09-13 13:30:15+00:00,wsj,31,12,en,precovid
"Some Britons see opportunity in Brexit turmoil. “It’s a horrible thing to say, but when the pound’s falling, you think to yourself now’s the time to buy gold.” https://t.co/XfuOptAOGk",2019-09-13 13:15:31+00:00,wsj,40,25,en,precovid
An Australian lawmaker says she was a member of an organization linked to a Chinese Communist Party agency that seeks to rally support overseas for the party’s policies https://t.co/aNxVxN1hT5,2019-09-13 13:00:22+00:00,wsj,34,21,en,precovid
Money do's and don'ts from @jasongay: Do stockpile Juul and skip college. Don't fly on a private jet for a trip less than eight hours https://t.co/KzQJ2wlwKq,2019-09-13 12:45:04+00:00,wsj,74,27,en,precovid
House panel is demanding emails and communications from executives at four tech giants as it looks for evidence of anticompetitive behavior https://t.co/1ylrAu3LcX,2019-09-13 12:35:03+00:00,wsj,58,16,en,precovid
"Trump talks to hostage envoy Robert O’Brien about Bolton job, and Ted Cruz fears GOP could lose Texas, via @wsjpolitics https://t.co/v2p2ncIslI",2019-09-13 12:30:17+00:00,wsj,33,14,en,precovid
"Prosecutors have asked that Felicity Huffman be imprisoned for one month, then given one year of supervised release and fined $20,000 https://t.co/ASi9hpZtKN",2019-09-13 12:15:01+00:00,wsj,76,31,en,precovid
"The Democrats largely tried to stay positive, praising the Obama administration and reiterating that they had more in common with each other than with President Trump https://t.co/QsSK0nrLws",2019-09-13 12:00:12+00:00,wsj,40,14,en,precovid
"Joe Biden, Elizabeth Warren and Bernie Sanders sparred sharply over health care as the three front-runners faced off for the first time in last night’s Democratic presidential debate #WSJWhatsNow https://t.co/GkLbYRzLtW",2019-09-13 11:44:08+00:00,wsj,52,25,en,precovid
London Stock Exchange rejects bid of around $37 billion from rival Hong Kong exchange group https://t.co/Tg81qvka3L,2019-09-13 11:36:08+00:00,wsj,79,35,en,precovid
Recent sales put issuance of muni “century bonds” on track to hit the highest level in five years https://t.co/oPrnvjBoaJ,2019-09-13 11:30:32+00:00,wsj,18,12,en,precovid
The tax system is complicated. Remembering these basic rules can help you navigate it https://t.co/2dxf3YH6ym,2019-09-13 11:20:24+00:00,wsj,40,12,en,precovid
"A decade after companies like Uber rocketed to popularity by offering low-cost, on-demand services, governments are pushing back https://t.co/nJx4cNqFX6",2019-09-13 11:01:16+00:00,wsj,17,15,en,precovid
Chinese state media said Beijing wouldn’t levy further tariffs on certain U.S. agricultural goods  https://t.co/OJwJGQxLXc,2019-09-13 10:47:45+00:00,wsj,43,27,en,precovid
"How far does a $50,000 salary go when you’re starting out? It depends a lot on where you live https://t.co/cytTdUV1Xo",2019-09-13 10:45:06+00:00,wsj,72,30,en,precovid
WeWork’s parent company has chosen to list its shares on Nasdaq and plans sweeping changes in its governance  https://t.co/2dmw8HpCkW,2019-09-13 10:30:05+00:00,wsj,23,15,en,precovid
Trump administration turns over official’s name amid the dispute over Saudi role in 9/11 attacks https://t.co/wlvrTfW63q,2019-09-13 10:15:09+00:00,wsj,51,18,en,precovid
"WSJ News Exclusive: WeWork’s parent company plans to begin officially marketing shares to investors next week, ahead of a trading debut that could come as early as the week of Sept. 23 #WSJWhatsNow https://t.co/vJoDyb54gn",2019-09-13 10:00:00+00:00,wsj,23,9,en,precovid
"A pair of empty nesters tapped designers Jamie Drake and Caleb Anderson to create a ""comfortable, livable, yet glamorous"" apartment in uptown Manhattan https://t.co/8IYbJXDKAe",2019-09-13 09:45:03+00:00,wsj,28,6,en,precovid
Here's The Wall Street Journal's take on what happened at the Democratic Debates in Houston https://t.co/9eqMp7YzS9,2019-09-13 09:30:09+00:00,wsj,25,7,en,precovid
Take an early look at the front page of The Wall Street Journal https://t.co/2jB9wg951p https://t.co/lERdwf8ptO,2019-09-13 09:15:04+00:00,wsj,22,21,en,precovid
"For most young people, rent is a huge expense; wasting a month’s worth, or two, on a scam can have catastrophic financial consequences https://t.co/0nzJttqf6T",2019-09-13 09:00:19+00:00,wsj,24,12,en,precovid
A new study on adolescence shows teenagers who were more rebellious were also more likely to help others. The good and bad sides of adolescence seem to develop together. https://t.co/W8Nxqyw6nn,2019-09-13 08:40:04+00:00,wsj,162,67,en,precovid
"From @WSJopinion: Social media lets the world know when you’re out of town. I learned the hard way, writes Peter Funt https://t.co/forShrG4ni",2019-09-13 08:20:06+00:00,wsj,32,17,en,precovid
"With Zozo in its stable, Yahoo Japan hopes to attract younger fashion-conscious consumers in competition with Amazon https://t.co/dPdNULp6GE",2019-09-13 08:00:20+00:00,wsj,13,10,en,precovid
"Just two months after calling off a blockbuster listing, Anheuser-Busch InBev is shopping around a smaller $5 billion offer of its Asia unit https://t.co/0JSfTgkv2u",2019-09-13 07:40:03+00:00,wsj,25,10,en,precovid
"Farm-raised fish and shrimp eat other wild fish, which is leading to overfishing and damage to marine ecosystems. Insect- and bacteria-based alternatives might turn the tide https://t.co/Rg1l3G9cDL",2019-09-13 07:20:07+00:00,wsj,38,20,en,precovid
Beijing is looking to put thornier national-security issues on a separate track https://t.co/uvYjvm2mWz,2019-09-13 07:00:08+00:00,wsj,21,12,en,precovid
"One of the world’s most closed countries, Japan, needs workers but worries about social and political turmoil https://t.co/mEcLZ9rK6Q",2019-09-13 06:40:06+00:00,wsj,47,26,en,precovid
Heard on the Street: Anheuser-Busch InBev’s latest attempt to list its Asian business should go down easier https://t.co/agurCWNfRc,2019-09-13 06:20:06+00:00,wsj,15,6,en,precovid
A French court convicted the sister of Crown Prince Mohammed bin Salman of ordering her bodyguard to assault a workman in her luxury apartment in Paris. The worker said he was also forced to kiss her feet. https://t.co/K3zFIZyWE6,2019-09-13 06:00:10+00:00,wsj,90,51,en,precovid
"Match Group’s stock cools after Facebook Dating launches in the U.S., but its platform growth is still red-hot https://t.co/2SpdCsFobE",2019-09-13 05:45:07+00:00,wsj,19,8,en,precovid
"Armed forces were the last lines of defense against casual-fashion creep. They are now falling to an invasion of beards, neck tattoos. https://t.co/AEXRxwZ6Dr",2019-09-13 05:30:08+00:00,wsj,19,17,en,precovid
The Japanese billionaire who wants to fly around the moon on Elon Musk ’s spaceship is cashing out of his terrestrial online fashion business https://t.co/YnkfOs45VS,2019-09-13 05:15:06+00:00,wsj,64,21,en,precovid
A few of the Democratic presidential candidates had big moments during the third debate. WSJ’s Gerald F. Seib looks at four who stood out. https://t.co/hFx4Sqghu2,2019-09-13 05:00:04+00:00,wsj,11,6,en,precovid
"At the third Democratic debate, candidates were quick to criticize the White House for trade policies that have failed so far to produce a deal with China https://t.co/tM4MR8wZaD",2019-09-13 04:40:05+00:00,wsj,24,6,en,precovid
Take an early look at the front page of The Wall Street Journal https://t.co/ZCLLhvcjKZ https://t.co/jSYT7y44QI,2019-09-13 04:38:04+00:00,wsj,23,13,en,precovid
We Co. to begin officially marketing shares to investors next week ahead of a trading debut the week of Sept. 23 https://t.co/JSaNPA5VHN,2019-09-13 04:24:31+00:00,wsj,22,12,en,precovid
"The money that flowed through Jeffrey Epstein’s nonprofit, Gratitude America, followed an opaque path that appears to be designed to generate tax benefits https://t.co/PwE0oIJySt",2019-09-13 04:20:07+00:00,wsj,129,76,en,precovid
"At the third Democratic debate, candidates proposed gun buy-back programs and stricter background checks, in the wake of recent mass shootings in Texas and Ohio https://t.co/q3cRj7vkZ9",2019-09-13 04:10:07+00:00,wsj,29,6,en,precovid
"Charles Li, a former lawyer, banker, journalist and oil worker, has taken a big gamble with Hong Kong's bid for the London Stock Exchange. Will he succeed?",2019-09-13 04:00:03+00:00,wsj,17,3,en,precovid
"At the third Democratic debate, candidates argued over which health care plan would lower consumer costs the most https://t.co/qXRV9G4UFr",2019-09-13 03:45:06+00:00,wsj,17,3,en,precovid
"The Supreme Court's asylum ruling, a big victory for President Trump, changes little at the southern border for now https://t.co/3HrAjdgyhI",2019-09-13 03:30:06+00:00,wsj,20,7,en,precovid
"A Wall Street Journal analysis of municipal-bond trading data suggests bonds often are underpriced, which means towns and schools will pay more in interest, costing taxpayers more in the process https://t.co/zGZ9jHMuuL",2019-09-13 03:15:05+00:00,wsj,40,30,en,precovid
"In Thursday's Democratic debate, candidates sparred over health care, gun control and immigration https://t.co/AaRLwO8P7G

Read all of our debate analysis here: https://t.co/Qq32r4ofW5 https://t.co/PHVHolbend",2019-09-13 02:58:27+00:00,wsj,25,7,en,precovid
Juul is debating internally whether to lobby the Trump administration to remove menthol and mint e-cigarettes from its planned flavor ban https://t.co/8N0cG5rJWK,2019-09-13 02:45:11+00:00,wsj,30,14,en,precovid
"Pete Buttigieg, a veteran of the war in Afghanistan, promised at the #DemDebate to bring all troops home during his first year in office https://t.co/pyHQRPln1W",2019-09-13 02:35:30+00:00,wsj,70,15,en,precovid
"Candidates at the Democratic debate criticized the White House for erratic trade policies with China, but none said they would immediately repeal President Trump's tariffs on Beijing https://t.co/iUEpJIHiij",2019-09-13 02:27:31+00:00,wsj,40,14,en,precovid
"Biden took issue with a question asking whether the Obama administration had made a mistake in its tough immigration enforcement: “We didn’t lock people in cages, we didn’t separate families."" https://t.co/SWAJmfG6PG https://t.co/Cy6gpHnC5C",2019-09-13 02:03:45+00:00,wsj,73,15,en,precovid
"The candidates were eager to praise former President Barack Obama during the first half of tonight's Democratic debate, a contrast from previous debates https://t.co/iaC58JsQOG",2019-09-13 01:36:56+00:00,wsj,30,16,en,precovid
"""Hell, yes, we're going to take your AR-15, your AK-47,"" Beto O'Rourke said as the #DemDebate candidates discussed gun policy https://t.co/bcn6HJLsmD https://t.co/GN7WaIL32W",2019-09-13 01:17:34+00:00,wsj,370,89,en,precovid
"Could the U.S. afford ""Medicare for All""? https://t.co/g7dDz9H8E7 https://t.co/CnyvRuSdRv",2019-09-13 01:11:16+00:00,wsj,29,7,en,precovid
"""Are you forgetting already what you said just two minutes ago?"" Julian Castro asked Joe Biden, appearing to poke him over his age, as the Democratic debate turned testy https://t.co/uiiT05fRlq https://t.co/66ECykA0Ju",2019-09-13 00:58:08+00:00,wsj,188,38,en,precovid
"The debate candidates intensified their focus on health costs, this time talking far more about how their plans would lower consumers’ costs rather than expanding coverage https://t.co/mjbhYtGOU1",2019-09-13 00:46:32+00:00,wsj,16,10,en,precovid
"The Democratic debate candidates are hoping for the kind of viral debate moment that raises huge money online. But those kinds of exchanges can have more negative consequences in the longer term. https://t.co/eYCLbe5XGP

Follow our live coverage: https://t.co/ynyHd9JEnH",2019-09-13 00:38:55+00:00,wsj,20,10,en,precovid
"In tonight’s Democratic debate, each of the candidates will have one minute and 15 seconds for direct responses to questions and 45 seconds for rebuttals. There are no closing statements. 

Follow our live coverage: https://t.co/FqKqEF546K https://t.co/ejBpiLXgZk",2019-09-13 00:19:57+00:00,wsj,17,6,en,precovid
"President Trump said he sees Elizabeth Warren, Joe Biden and Bernie Sanders as the top contenders for the Democratic nomination: ""It's going to be one of those three I think."" https://t.co/d5dwj9HDDc",2019-09-13 00:05:02+00:00,wsj,27,7,en,precovid
"The top 10 Democratic presidential hopefuls are set to debate, with Biden and Warren sharing the stage for the first time. Join us for live analysis. https://t.co/UTjtkgds9W",2019-09-13 00:00:20+00:00,wsj,11,1,en,precovid
"Will Elizabeth Warren and Joe Biden attack each other? Will Democrats lay off the Obama administration? As the top Democratic presidential candidates debate on stage together for the first time in Houston, here are 5 key things to watch for. https://t.co/TX5v85rJpW #DemDebate",2019-09-12 23:50:06+00:00,wsj,15,4,en,precovid
"The #DemDebate in Houston marks the first time Joe Biden, Elizabeth Warren and Bernie Sanders will share the debate stage. Biden comes into the debate with “a big target on his back,” expecting his rivals to attack him, says a campaign official. https://t.co/GBppHHLicN",2019-09-12 23:40:04+00:00,wsj,22,7,en,precovid
How far does a $50K salary go when you’re starting out? It depends a lot on where you live. https://t.co/pdbcX0RIdp,2019-09-12 23:30:04+00:00,wsj,38,20,en,precovid
"A new probe into an ally of Emmanuel Macron is a setback for the French president, who has pledged to end nepotism and favoritism https://t.co/lGOLuWQLpk",2019-09-12 23:15:05+00:00,wsj,29,24,en,precovid
"As brick-and-mortar retail continues its decline, Amazon is gobbling up failed malls. Why? #WSJWhatsNow https://t.co/A4DwcB9F2M",2019-09-12 23:00:00+00:00,wsj,67,49,en,precovid
"The anti-immigrant gunman who allegedly killed 22 people and wounded 25 more at a Walmart in El Paso, Texas, faces an indictment that could result in the death penalty https://t.co/OB3DQ7JxgP",2019-09-12 22:45:10+00:00,wsj,101,34,en,precovid
"From @WSJopinion: Congress should proceed with its plan to allow careful oil exploration on Alaska’s coast, write @LisaMurkowski, @SenDanSullivan and @repdonyoung https://t.co/XbyDnQMfgc",2019-09-12 22:30:16+00:00,wsj,32,18,en,precovid
A landmark California employment bill that passed Wednesday could have implications for companies in fields far beyond technology and ride-hailing https://t.co/YEFcMmXu4v,2019-09-12 22:15:02+00:00,wsj,23,11,en,precovid
"From @WSJopinion: Democrats want to use antitrust law against certain corporate targets, but they apparently don’t want to investigate if big business is conspiring when it advances their political goals, writes The Editorial Board https://t.co/1SmupEUOey",2019-09-12 22:00:08+00:00,wsj,25,11,en,precovid
"""That's not the way it's supposed to go."" Wall Street shorts schools and towns in a frenzy of municipal bond flips. https://t.co/EY04KtvJnk",2019-09-12 21:50:06+00:00,wsj,28,23,en,precovid
"Teeth-straightening startup SmileDirectClub plunged 28% on its first day of trading, marking the year’s worst stock-market debut for a U.S. company valued at over $1 billion https://t.co/SJ25RI5RN0",2019-09-12 21:40:07+00:00,wsj,31,24,en,precovid
"OxyContin maker Purdue Pharma made plans to launch a foundation to fund opioid-addiction treatment and research, then scrapped the project amid hundreds of lawsuits and a possible bankruptcy filing https://t.co/R8V252Dcsk",2019-09-12 21:30:10+00:00,wsj,26,18,en,precovid
"Old Navy said it wants to open 800 locations focused in smaller, underserved markets as it prepares to split from its parent company https://t.co/D49txyXU8g",2019-09-12 21:15:05+00:00,wsj,68,19,en,precovid
"New Labor Department data shows that inflation is warming back up, and that's putting the Fed in a complicated situation. @Spencerjakab explains. #WSJWhatsNow https://t.co/uSHgfly5Fq https://t.co/dfVzDYBJEq",2019-09-12 21:00:01+00:00,wsj,50,25,en,precovid
U.S. business groups are ramping up efforts to win passage of the Trump administration’s trade agreement with Canada and Mexico https://t.co/MczSf5IDqf,2019-09-12 20:45:04+00:00,wsj,50,18,en,precovid
"🎧 Listen: In today's episode of The Journal podcast, @realrobcopeland explains the antitrust investigation into Google's advertising business, and why investigators are concerned https://t.co/A07yXlcWzJ",2019-09-12 20:30:06+00:00,wsj,20,6,en,precovid
"The average graduate in an entry-level job makes around $50,000 a year. Making that last is often a matter of where you live. https://t.co/yMC3jGIPyV",2019-09-12 20:15:07+00:00,wsj,84,30,en,precovid
"From @WSJopinion: Voters should have confidence in the continued success of the American experiment despite, not because of, politicians, writes @BobbyJindal  https://t.co/vT1ZUgEC5r",2019-09-12 20:00:23+00:00,wsj,17,7,en,precovid
The Trump administration has agreed to release the name of the Saudi official who allegedly helped the 9/11 hijackers https://t.co/TUYKmCOZwb,2019-09-12 19:49:05+00:00,wsj,124,93,en,precovid
"Once a staple for socializing and keeping cool, the front porch has faded in popularity in modern American homes. What happened? https://t.co/vGsqN2831n",2019-09-12 19:45:06+00:00,wsj,103,37,en,precovid
No pay stub? No problem. @BenEisen reports unconventional mortgages are making a comeback. #WSJWhatsNow https://t.co/0bmuOIL5Rh,2019-09-12 19:40:16+00:00,wsj,159,29,en,precovid
Rosebud can detect a seizure about 15 minutes before it happens. She lets her owner know with a whine or a bark and then lies down with her owner until the seizure is over. https://t.co/5TlChSxGMC,2019-09-12 19:30:14+00:00,wsj,166,53,en,precovid
"The British Royal Air Force decision to allow bearded airmen has fastidious objectors who claim clean faces say, ""I am now shaved, and I am ready for war."" https://t.co/QvxDLHqDWH",2019-09-12 19:15:06+00:00,wsj,40,12,en,precovid
Preliminary report finds crew was asleep when a fire began on a boat off California coast that killed nearly three dozen people this month https://t.co/uvWiOwWbRW,2019-09-12 19:07:30+00:00,wsj,21,11,en,precovid
"Syracuse is often not very good at football, but the Orange are one of only two teams to beat Clemson in the past two seasons. Their secret: playing fast, really fast. https://t.co/FSV70BVGE9",2019-09-12 19:00:07+00:00,wsj,13,4,en,precovid
The Environmental Protection Agency has rolled back Obama-era regulations on clean water designed to protect smaller waterways https://t.co/7sKTTJf2YK,2019-09-12 18:55:44+00:00,wsj,63,50,en,precovid
"#WSJWhatsNow: Stocks are back near records, but memories of 2018 leave investors uneasy. Markets reporter @akaneotani explains. https://t.co/Oyd2zGuJvn https://t.co/YwTmPJgkqn",2019-09-12 18:45:00+00:00,wsj,23,9,en,precovid
"With online fashion retailer Zozo in its stable, Yahoo Japan hopes to attract younger fashion-conscious consumers https://t.co/kxabikCANk",2019-09-12 18:30:15+00:00,wsj,29,12,en,precovid
"Powerful odor of cannabis is just part of an acrimonious debate over how to regulate California’s growing marijuana industry, pitting farmers against some residents https://t.co/4RsYHpVJNe",2019-09-12 18:20:02+00:00,wsj,44,14,en,precovid
"U.S. deficit tops $1 trillion in the first 11 months of the fiscal year, the first time it has exceeded that amount since 2012 https://t.co/VBAWrXQWFN",2019-09-12 18:14:53+00:00,wsj,69,58,en,precovid
How far does a $50K salary go when you’re starting out? It depends a lot on where you live. https://t.co/oJsXDpERr9,2019-09-12 18:10:02+00:00,wsj,43,15,en,precovid
"Saudi oil giant Aramco has chosen nine banks to underwrite its listing, including JPMorgan Chase, Citigroup and Goldman Sachs https://t.co/TH2vFJ4od3",2019-09-12 18:00:24+00:00,wsj,76,41,en,precovid
"Once a staple for socializing and keeping cool, the front porch has faded in popularity in modern American homes. What happened? https://t.co/wAyAk5OtNn",2019-09-12 17:45:04+00:00,wsj,141,44,en,precovid
"Rental scams aren’t new, but as more platforms and services to find an apartment have spread online, so have the available avenues for crime  https://t.co/mRF1u6wVgX",2019-09-12 17:29:58+00:00,wsj,19,9,en,precovid
From @WSJopinion: California’s progressive regulatory complex is contributing to the housing slowdown by driving businesses and people from the state. https://t.co/WU2OISh4IQ,2019-09-12 17:15:05+00:00,wsj,63,31,en,precovid
France says Europe should block Facebook's Libra and create a public alternative to the digital currency https://t.co/BfLBKCfrFl,2019-09-12 17:00:27+00:00,wsj,51,20,en,precovid
Kroger reported higher sales after recent investments in online ordering and other efforts to draw in new customers https://t.co/wEztWki0yU,2019-09-12 16:45:03+00:00,wsj,36,5,en,precovid
