text,date,newspaper,likes,retweets,lang,period
man fatally shoot jacqueline avant philanthropist wife music producer clarence avant burglary home california december sentence tuesday prison,2022-04,nytimes,336,75,en,war
identity man mummify remain find construction worker convention center california unknown week end serial number metal plate man ankle unlock mystery,2022-04,nytimes,131,29,en,war
russia begin concerted effort capture eastern ukraine ally scramble supply ukraine big advanced weapon defend include antiship missile armed drone,2022-04,nytimes,526,149,en,war
mask optional airline train bus ferry country tuesday passenger tell mandate stand,2022-04,nytimes,218,103,en,war
break biden administration intend appeal federal ruling strike mask requirement public transportation cdc decide extend mandate,2022-04,nytimes,342,86,en,war
netflix lose subscriber quarter loss decade amid increase competition company announce second quarter loss subscriber stock fall,2022-04,nytimes,318,73,en,war
education department tuesday use onetime waiver adjustment retroactively credit million borrower additional payment student loan forgiveness,2022-04,nytimes,159,54,en,war
watch airline passenger react tsa abruptly stop enforcement mask mandate plane airport tuesday,2022-04,nytimes,732,168,en,war
automated payment spread tipping corner foodservice business help worker weather pandemic diner feel tipping get excessivejoin conversation,2022-04,nytimes,975,119,en,war
confusing figure wear mask want protect guide place situation expert good idea cover face,2022-04,nytimes,1198,396,en,war
memoir deaf utopia nyle dimarco envision world deafness need fix difference worthy embrace,2022-04,nytimes,170,29,en,war
attorney manhattan dramatic systemic reform fix chaos rikers island office seek appointment outside official run jail accord letter file federal court,2022-04,nytimes,124,34,en,war
un secretary general call fourday humanitarian pause war ukraine mark easter eastern orthodox church allow safe evacuation delivery aid acknowledge previous attempt secure ceasefire fail,2022-04,nytimes,122,37,en,war
jen psaki white house secretary decision remove masking mandate cdc courtsthe biden administration rule appeal rule follow live update,2022-04,nytimes,329,66,en,war
break president biden individual wear mask undercut effort administration urge americans wear airplane public transit federal judge strike nationwide mask mandate,2022-04,nytimes,894,263,en,war
york chicago seattle san francisco boston keep mask requirement public transit place system jersey atlanta washington dc philadelphia allow rider drop mask nationwide amtrak rail system,2022-04,nytimes,142,51,en,war
los conservadore aplauden el intento de elon musk de adquirir twitter pero las opiniones política empresario son tan claras por general reducen que conviene sus negocios,2022-04,nytimes,62,18,en,war
mayor adams initially refuse commit release tax return break tradition resurrect question transparency tuesday spokesman release tax information anytime soon,2022-04,nytimes,109,35,en,war
pause menopause suggest phase life brief temporary reality symptom menopause begin woman final period continue afterward,2022-04,nytimes,173,32,en,war
durban begin rebuild south african official describe devastating flood live memory resident displace flood early languish transit camp scatter,2022-04,nytimes,85,22,en,war
people work remotely pandemic return office mean face annoying behavior colleague loud talker nosy cubicle mate shared microwave smellshere deal situation,2022-04,nytimes,309,64,en,war
sprawl sovietera steel factory shelter thousand soldier civilian ukrainian stronghold mariupol battle russian force control appear enter final stage,2022-04,nytimes,226,89,en,war
airline place end mask mandate wear mask protect infection mask know,2022-04,nytimes,229,91,en,war
mask require wear subway bus run mta overview masking rule place york,2022-04,nytimes,134,32,en,war
diner decide tip tip tough decision complicate technology request tip food business type bakery yogurt shop food truck juice bar,2022-04,nytimes,172,41,en,war
airline passenger flight attendant mask mandate lift meet joy celebration relief express dread fear safety variant drive case count,2022-04,nytimes,138,30,en,war
meme merchandise drive fundraising effort rally international support ukraine war russia,2022-04,nytimes,247,70,en,war
rider require wear mask take public transportation york despite federal judge florida ruling monday overturn nationwide mask mandate plane public transit,2022-04,nytimes,367,95,en,war
decadelong startup boom surge face scare time amass money power maybe different time economist worry recession soon,2022-04,nytimes,39,5,en,war
ensue warning persist blood water winter bubble burst time money continue flow startup raise record billion,2022-04,nytimes,43,8,en,war
amid warning bubble investor pump billion startup following facebook go public valuation billion sure indication believe tech valuation control,2022-04,nytimes,23,3,en,war
past decade warning tech startup bubble repeatedly crop conjure dotcom collapse recession follow bubble burst different time,2022-04,nytimes,172,60,en,war
russian artillery strike eastern kharkiv kill people tuesday late series attack kill multiple ukrainian civilian,2022-04,nytimes,166,83,en,war
greek authority seize russianowned oil tanker aegean sea seizure relate cargo crude oil ship belong russian bank eu sanction list spokesman greek coast guard,2022-04,nytimes,935,211,en,war
hay indicios que sugieren que los sobrevivientes de covid tienen mayores probabilidades de desarrollar enfermedade cardiovasculare pero los expertos indican que hay formas efectivas de minimizar el riesgo,2022-04,nytimes,78,22,en,war
customer northeast power tuesday strong spring storm sweep york state part region,2022-04,nytimes,87,30,en,war
lawyer family patrick lyoya yearold black man shoot dead police officer grand rapids michigan tuesday independent autopsy show fatally shoot head,2022-04,nytimes,375,184,en,war
york bring alternateside parking require driver car twice week againit way resident life impossible brooklyn car owner,2022-04,nytimes,148,46,en,war
federal judge florida strike national mask mandate airplane public transit good idea wear mask expert especially airplane guide safely,2022-04,nytimes,165,53,en,war
people kill dozen wound explosion outside public high school education center kabul afghanistan tuesday victim student,2022-04,nytimes,120,45,en,war
people die nearly home destroy week punish rain mudslide coastal durban south africa surround area live update,2022-04,nytimes,150,69,en,war
la marca disney gira en torno pedir deseo las estrellas vivir felices para siempre pero fealdad mundo real llegado magic kingdom al intentar ofender nadie en esta época hiperpartidista disney aparentemente perdido todo,2022-04,nytimes,62,18,en,war
safe covid plane air flow simulation explain,2022-04,nytimes,1011,431,en,war
ashton edwards nonbinary dancer pacific northwest ballet join ensemble swan swan lake pinnacle balletic femininitythey rise generation gender nonconforming dancer question ballet rigid gender role,2022-04,nytimes,261,42,en,war
joe kahn executive editor york times steady rise journalism begin decision china ambitious young reporter set sight elsewhereread profile,2022-04,nytimes,99,33,en,war
myanmar doctor fear arrest death soldier attempt quash civil disobedience movement,2022-04,nytimes,302,62,en,war
joe kahn help steer york times digital executive editorhe succeed dean baquet eightyear tenure expect end june,2022-04,nytimes,203,61,en,war
strong spring storm sweep northeast leave ten thousand customer powerheavy wet snow bring tree limb travel difficult national weather service,2022-04,nytimes,112,46,en,war
pandemicinduce surge subscription show sign wane streaming company have change heart commercialswhile viewer want break bridgerton thrilling idea advertiser,2022-04,nytimes,64,22,en,war
uber end requirement rider driver wear mask change airline transportation company relax covidrelated policy federal judge overturn mask mandate,2022-04,nytimes,333,121,en,war
russia launch narrow military campaign focus primarily ukraine east moscow force increase artillery barrage region know donbas,2022-04,nytimes,131,58,en,war
break biden administration reverse trumpera change environmental law require agency weigh climate impact approve highway pipeline major project,2022-04,nytimes,3022,487,en,war
major airline include american united monday mask optional domestic flight nationwide mandate strike downhere change mask rule,2022-04,nytimes,116,31,en,war
moderna announce preliminary result study coronavirus vaccine intend protect variant finding design vaccine offer well longerlaste protection initial product,2022-04,nytimes,496,135,en,war
break global economic growth expect slow international monetary fund cite pandemic war ukraine,2022-04,nytimes,126,55,en,war
yearold girl die monday stab time yearold man outside stagg high school stockton california authority suspect take custody,2022-04,nytimes,106,30,en,war
nearly half people die world death recordedin sierra leone worker go doortodoor conduct verbal autopsy establish die,2022-04,nytimes,179,44,en,war
break joseph kahn help steer york times digital executive editor succeed dean baquet,2022-04,nytimes,315,129,en,war
russians go shock denial support troop anger west war ukrainewhat shifting view mean listen today episode daily,2022-04,nytimes,176,61,en,war
break russia declare phase war bombard target sprawling eastern official thousand russian troop send ukrainefollow update,2022-04,nytimes,191,74,en,war
federal judge rule group georgia voter forward legal effort seek disqualify representative marjorie taylor greene run reelection congress cite role jan attack capitol,2022-04,nytimes,1532,187,en,war
president cyril ramaphosa monday declare national disaster week durban area overwhelm floodingtonight nation unite grief,2022-04,nytimes,84,20,en,war
week rain mudslide durban cause south africa deadly natural disaster death toll rescuer work recover body believe bury wash seafollow update,2022-04,nytimes,183,60,en,war
russia ukraine fail agree evacuation corridor straight fighting intensify east regional official continue urge civilian flee bus trainsfollow update ukraine,2022-04,nytimes,163,61,en,war
airline drop mask requirement monday judge strike federal mandate airplane public transit expert good idea wear mask especially plane,2022-04,nytimes,642,224,en,war
ukrainian force likely hit village eastern ukraine cluster munition internationally ban class weapon russia repeatedly effort retake area accord evidence review york times,2022-04,nytimes,401,173,en,war
passenger travel tsa announce stop enforce mask mandate greet applause cheer alarmed abrupt policy change risk,2022-04,nytimes,359,82,en,war
watch shanghai china rich sophisticated metropoli traumatize spread omicron coronavirus variant official country impose strict lockdown bid sidestep struggle,2022-04,nytimes,157,64,en,war
traditional jobforlife model erode japan pandemic push worker seek flexibility controlfor time think selfidentity man leave job start business,2022-04,nytimes,212,46,en,war
president vladimir putin honor russian military brigade ukraine accuse massacre civilian buchaputin grant honorary title guard ukrainian official publicly unit commit war crime,2022-04,nytimes,2123,904,en,war
myanmar military junta intensify crackdown doctor oppose regime send country health care system crisisthe country dangerous place medical worker right group,2022-04,nytimes,167,93,en,war
muchas aerolínea de ee uu abandonaron el lunes el requisito de usar mascarilla bordo luego de que juez anuló el mandato federal para aviones transporte público pero los expertos dicen que es buena idea cubrirse especialmente en los avione,2022-04,nytimes,84,22,en,war
russia prepare attack eastern ukraine second conflict analysis brunt offensive control region follow live update,2022-04,nytimes,141,55,en,war
hug disneyland pandemic restriction guest allow embrace park charactersit make disney special mother bring kid california park monday,2022-04,nytimes,342,82,en,war
number homeless people die accelerate alarming official los angeles county average people die like wartime death toll place war doctor,2022-04,nytimes,430,206,en,war
major airline include american jetblue mask optional domestic flight require fly place requirement place airport require mask,2022-04,nytimes,262,86,en,war
peloton convenience pandemic winner fan work home civilization people start sell,2022-04,nytimes,93,14,en,war
opinionthis time see old asian immigrant woman superhero actor michelle yeoh tell kara swisher late role listen late episode sway,2022-04,nytimes,560,61,en,war
lingerie addict blog unmentionable mention subject thoughtful consideration end publication,2022-04,nytimes,394,57,en,war
ruffled onesie tiny cardigan online shopping mania emerge brand kate quinn specialize clothe child baby hold value purge night fan,2022-04,nytimes,92,13,en,war
pandemic people michigan infect version coronavirus observe mink cdc confirm monday,2022-04,nytimes,209,54,en,war
representative david price north carolina retire congress longestserve lawmaker washington especially keen observer place change like see,2022-04,nytimes,243,52,en,war
government issue subpoena financial phone record investigation york lieutenant governor brian benjamin resign week charge bribery fraud,2022-04,nytimes,108,30,en,war
accept prayer patriarch bless soldier try kill sonpatriarch kirill head powerful russian orthodox church provoke anger divide worshipper vocal support war ukraine,2022-04,nytimes,470,152,en,war
break large airline united delta southwest american drop mask requirement domestic flight judge strike federal mandate,2022-04,nytimes,6567,1960,en,war
united delta southwest american large airline drop mask requirement domestic flight public transit agency include york boston chicago keep mandate place,2022-04,nytimes,197,87,en,war
ukraine russia launch assault east hit country intense missile barrage week include lethal strike lviv refuge ten thousand flee civilian,2022-04,nytimes,393,175,en,war
chicago police officer convict seconddegree murder shooting laquan mcdonald face federal charge prosecutor officer release february serve prison,2022-04,nytimes,90,47,en,war
update southern part pennsylvania receive inch snow monday afternoon meteorologist weather service,2022-04,nytimes,74,21,en,war
ruling masking order effect time tsa enforce administration official ruling leave airline local agency decide begin drop policy,2022-04,nytimes,123,41,en,war
cassava sciences small biotech company trumpet treatment alzheimer disease fire study relate work retract question scientific,2022-04,nytimes,145,43,en,war
power big oil pbs frontline put spotlight climate change examine dispiriting wellfinance history denialism inaction,2022-04,nytimes,182,57,en,war
supreme court turn away appeal death row inmate texas jury taint racial bias inmate kristopher love object juror believe nonwhite race violent race,2022-04,nytimes,144,60,en,war
president biden jill biden lady host egg roll beginning pandemic large event hold white house move,2022-04,nytimes,694,72,en,war
gavriel heine american conductor longtime fixture mariinsky theater russia resign weekend protest country invasion ukraine way denial happen,2022-04,nytimes,740,182,en,war
private equity firm apollo global management consider participate bid twitter offer debt financing potential buyer include elon musk,2022-04,nytimes,170,54,en,war
dj kay slay host influential york radio station hot know break artist stoke beef give fuel career nas jayz cent die fourmonth battle covid family,2022-04,nytimes,236,86,en,war
group donald trump ally try fail invalidate election result base set bogus legal theory push wild sequel decertify vote key outcome reverse,2022-04,nytimes,329,99,en,war
highprofile prisoner hold russia ukraine include british fighter believe capture mariupol appeal monday exchange,2022-04,nytimes,106,36,en,war
supreme court rule monday pentagon disciplinary action lieutenant colonel air force reserve refuse vaccinate coronavirus religious ground,2022-04,nytimes,618,116,en,war
million people brace heavy snow monday northern pennsylvania central northern york bring potential power outage slushy roadway,2022-04,nytimes,244,66,en,war
break russia begin muchdreade assault eastern ukraine president volodymyr zelensky offensive span mile matter serviceman throw fight defend,2022-04,nytimes,790,266,en,war
people offer thing retail devoted shopper kate quinn fashion brand specialize child baby mom buy sleep sack print brandnew,2022-04,nytimes,78,20,en,war
begin train ukrainian troop operate powerful howitzer biden administration send ukraine help fight major phase war senior pentagon official monday,2022-04,nytimes,1415,286,en,war
civilian trap steel factory southern mariupol ukrainian troop defend local official,2022-04,nytimes,472,219,en,war
mayor lviv western ukraine plead monday resident bomb shelter airraid siren sound follow russia missile attack garage breach relative calm kill seven people,2022-04,nytimes,489,142,en,war
florida reject math textbook prohibit topic unsolicited strategy specify content objectionable gov ron desantis monday criticize presence social emotional learning,2022-04,nytimes,547,164,en,war
breaking florida judge strike federal transportation mask requirement plane public transport rule cdc exceed authority immediately clear justice department appeal order,2022-04,nytimes,475,139,en,war
firstplace winner boston marathon receive open division elite runner wheelchair division master runner para division,2022-04,nytimes,170,36,en,war
fda monday look report thousand people ill eat lucky charms cereal market magically delicious,2022-04,nytimes,348,109,en,war
white house monday announce cohost second global covid summit virtual gathering intend build momentum vaccine donation end acute phase pandemic,2022-04,nytimes,120,34,en,war
russia central bank chief warn monday consequence western sanction begin feel moscow mayor job risk undermine claim sanction fail destabilize economy,2022-04,nytimes,316,114,en,war
movie dirty dancing jennifer grey household terrible accident plastic surgery go wrong threaten career identity take narrative life memoir corner,2022-04,nytimes,292,50,en,war
place grocery weed cannabis shop exist toronto march today compete customer approval process,2022-04,nytimes,306,89,en,war
matt james zac clark heather o'reilly ethan zohn handful celebrity star athlete run monday boston marathon raise money cause follow bib number,2022-04,nytimes,108,16,en,war
russian strike kill seven people lviv ukraine monday report casualty war western hundred thousand displace people flee fierce fighting part ukraine,2022-04,nytimes,330,192,en,war
peres jepchirchir kenya tokyo olympics gold medalist york marathon winner land major crown woman race boston marathon monday finish hour minute second,2022-04,nytimes,917,142,en,war
think good julia roberts star starz miniserie gaslit act work talk life choose role hollywood change,2022-04,nytimes,370,72,en,war
philadelphia reinstate indoor mask mandate monday respond sharply rise number coronavirus case reimpose little lift early march,2022-04,nytimes,225,59,en,war
evans chebet kenya stamp major marathoning force victory hour minute second man race boston monday late race chebet step gas run mile tear away pack,2022-04,nytimes,369,62,en,war
manuela schr switzerland win medal tokyo games include gold win boston marathon woman wheelchair race monday cruise fourth victory event,2022-04,nytimes,370,60,en,war
talk actually kind bad technically lot troublemary gundel love manage dollar general florida detail challenge tiktok company fellow employee take notice,2022-04,nytimes,146,41,en,war
break evans chebet kenya win man race major marathon victory,2022-04,nytimes,150,32,en,war
congress return break resume battle billion pandemic aid package senator fail pass early april despite pressure white house approve emergency aid vaccine therapeutic research,2022-04,nytimes,95,31,en,war
daniel romanchuk gold medalist summer paralympics tokyo bronze medalist man marathon win boston marathon man wheelchair race monday secure second victory finish hour minute second,2022-04,nytimes,309,49,en,war
world bank slash forecast global economic growth cite war ukraine inflation linger effect pandemic expect world economy grow rate,2022-04,nytimes,225,88,en,war
green energy business europe struggle raise fund kind project need meet bold climate target finance mean get venture capitalist shift focus cryptocurrencie nft energy investment,2022-04,nytimes,106,33,en,war
russian missile strike lviv ukraine monday kill seven people report death war western missile hit military warehouse fourth hit garage ukrainian official,2022-04,nytimes,180,88,en,war
break russia pummel ukraine broad missile barrage week claim hit target amid sign offensive,2022-04,nytimes,295,167,en,war
russia step missile strike ukraine overnight russian defense ministry force appear final preparation largescale offensive east strike hit target ministry,2022-04,nytimes,287,119,en,war
france soccer federation ban hijabweare woman compete soccer game fifa allow muslim player fight accept woman,2022-04,nytimes,865,207,en,war
ask manager throw birthday party anxiety disorder employee plan celebration situation quickly spiral controlnow jury award lose wage emotional distress,2022-04,nytimes,495,67,en,war
storm expect bring heavy snow interior northeast particularly york monday tuesday raise potential down tree power interruption difficult travel forecaster,2022-04,nytimes,114,33,en,war
boston marathon underway man woman wheelchair division lead racehere start time division,2022-04,nytimes,160,28,en,war
company affiliate alex jones include infowars file bankruptcy sunday conspiracy theorist company face lawsuit false claim sandy hook school shooting,2022-04,nytimes,2519,569,en,war
russia focus ukraine shift eastern region donbas move battlefield town flatland change nature combat weapon play strategy bring victory,2022-04,nytimes,159,47,en,war
french election runoff loom president emmanuel macron marine le pen recast major plank economic program appeal voter struggle economic insecurity cost living issue race,2022-04,nytimes,137,46,en,war
patriot hold special place heart calendar massachusetts residentshere know holiday traditionally coincide boston marathon,2022-04,nytimes,106,16,en,war
boston marathon kick monday morninghere watch,2022-04,nytimes,136,17,en,war
boston marathon return patriots monday april time pandemic begin thousand runner make way starting linefollow live update,2022-04,nytimes,314,38,en,war
runner russia belarus allow compete boston marathon mondaywe support people ukraine chief boston athletic association,2022-04,nytimes,4729,707,en,war
experiment defer student loan debt pandemic unintende consequenceshow president biden address dilemma listen today episode daily,2022-04,nytimes,553,72,en,war
tax file return timehere know,2022-04,nytimes,124,37,en,war
opinionto bluntly fail use remain election deliver agenda democrat head big loss midterm write senator elizabeth warren massachusetts guest essay,2022-04,nytimes,1833,520,en,war
russian artillery strike kill person wound residential area kharkiv northeast ukraine death missile barrage kill people center,2022-04,nytimes,184,72,en,war
khrystyna old type brain tumor common young child need daily oral chemotherapyshe ukrainian child cancer evacuate russia invade,2022-04,nytimes,512,107,en,war
shanghai tell business start plan emergence citywide lockdown involve worker live site test regularly coronavirus,2022-04,nytimes,188,62,en,war
plant sale kind surge past massmarket grower mission deliver plant time variety lose novelty matter,2022-04,nytimes,121,27,en,war
break people kill injure russia fire missile lviv western ukraine local official,2022-04,nytimes,271,112,en,war
russia unleash destruction kharkiv mariupol major key moscow apparent goal control large swath eastern ukrainefollow live update,2022-04,nytimes,175,84,en,war
russian force target lviv western ukraine missile local official extent damage casualty immediately clearfollow live update,2022-04,nytimes,278,116,en,war
raam islamist party freeze involvement israel coalition government follow recent rise tension israeli police muslims major mosque jerusalem,2022-04,nytimes,190,55,en,war
smart lighting spacious cooler small inexpensive addition transform porch tip,2022-04,nytimes,132,20,en,war
pope francis call peace condemn call senseless war ukraine annual urbi et orbi world message st peter square speak ten thousand faithful,2022-04,nytimes,825,187,en,war
russia launch series rocket central kharkiv sunday lighting apartment building market fire police official people kill wound attack,2022-04,nytimes,407,165,en,war
china release economic datum hint cost zero covid strategy retail sale factory output slow lockdown,2022-04,nytimes,168,52,en,war
north korea carry 12th missile test weekend launch appear shortrange projectile south korea prepare annual joint military exercise monday,2022-04,nytimes,192,74,en,war
take week attempt sunday forward foot container ship operate company vessel block suez canal finally free chesapeake bay,2022-04,nytimes,530,112,en,war
video russia ministry defense purport crew member missile cruiser moskva stand formation apparently ship sink answer linger question fate vessel personnel,2022-04,nytimes,226,68,en,war
kevin lippert founder publisher princeton architectural press die begin sell reprint classic trunk car architect call impresario culture architecture,2022-04,nytimes,177,43,en,war
wasp hate good organic pest control happy avoid get sting,2022-04,nytimes,317,69,en,war
people kill suffer gunshot wound mass shooting party pittsburgh early sunday morning gunfire erupt airbnb rental people underage attendance,2022-04,nytimes,168,57,en,war
supportive crowd asheville nc watch ukrainians nearly pull upset united states billie jean king cup qualifierit hard cry king hope ukrainians moment escapism,2022-04,nytimes,1168,149,en,war
set aside isolated indigenous group brazilian preserve itunaitatá heavily deforest evidence intractable force destroy amazon listen sunday read,2022-04,nytimes,246,107,en,war
death toll airstrike pakistani military eastern afghanistan rise people local official sunday exacerbate simmer tension border country,2022-04,nytimes,295,136,en,war
elon musk frequently describe libertarian fail capture paradoxical random politic consistency statement twitter commentary align business interest,2022-04,nytimes,1174,231,en,war
britain plan send thousand asylum seeker rwanda expose fragile nature global refugee compact fall prey domestic politic fisher write,2022-04,nytimes,138,71,en,war
devon henry contracting company haul away confederate monument south work considerable personal risk repeatedly threaten carry firearm wear bulletproof vest job site,2022-04,nytimes,1719,473,en,war
opinion ukrainian journalist write mom have flee putin twice ordinary ukrainians like mother strive live life work tend love one simply russia let,2022-04,nytimes,579,208,en,war
member sámi europe old indigenous group annual migration north handful head opposite direction venice biennale probably world prestigious art event,2022-04,nytimes,225,32,en,war
russian missile attack injure people work josé andrés world central kitchen operation northeast ukrainian kharkivjust absolutely horrific brutality organization chief executive video scene,2022-04,nytimes,1576,719,en,war
drone crew kill people nearly military past decade seldom get recovery period mentalhealth screening fightersthe unseen scar kill remote control,2022-04,nytimes,672,227,en,war
american second booster shot coronavirus vaccine white house covid response coordinator sunday cite pretty compelling datum indicate fourth shot significantly reduce infection death,2022-04,nytimes,307,118,en,war
violence remain commonplace russian military senior soldier routinely abuse junior one expert violence couple lack independent oversight make war crime ukrainians possible,2022-04,nytimes,938,393,en,war
religious freedom france muslims emerge pivotal issue final presidential vote near marine le pen vow ban wearing head scarf public elect sunday,2022-04,nytimes,497,169,en,war
ukrainians pack church sunday easter commemoration combine ancient tradition reality war family country small roman catholic community miss man fight volunteering war effort,2022-04,nytimes,1302,182,en,war
opinion collective obsession optimization feed loneliness pandemicera socializing incredibly efficient maybe hear efficiency main goal friendship,2022-04,nytimes,147,23,en,war
early spring snowstorm expect bring heavy snow central northern york part england monday tuesday raise potential power outage difficult travel,2022-04,nytimes,153,39,en,war
russia pivot east ukrainians ask nextnew york times camera capture life line southeast ukraine russian shelling relentless feel like war inch close,2022-04,nytimes,196,61,en,war
like chooseyourownadventure period pandemic onus fall individual americans decide risk neighbor face coronavirus,2022-04,nytimes,179,44,en,war
police look suspect appeal witness forward shooting leave young man deadit heartbreake police chief holiday traumatic happen like,2022-04,nytimes,105,22,en,war
love mrs otis redding onefor decade zelma redding manage love affair late husband otis redding hometown macon ga today prepare likely life crowning project,2022-04,nytimes,635,140,en,war
family sister sledge donna summer bad girls number american morris dr daphne brooks discuss pitfall pop culture canonization listen processing,2022-04,nytimes,101,21,en,war
holiday weekend puncture violence people shoot crowded south carolina mall saturday police believe shooting likely connect ongoing conflict people know,2022-04,nytimes,110,31,en,war
time passover easter ramadan happen intensify religious synergy tension define jerusalem millennium symphony reminder division,2022-04,nytimes,508,129,en,war
neptune missile sink warship russia black sea fleet build home ukraine coastal defense system design hide enemy radar evade counterattack,2022-04,nytimes,3970,767,en,war
inspire fear hoard cash dole favor seek crush rival donald trump behave merely power broker close head 19thcentury political machine,2022-04,nytimes,315,61,en,war
go vanishedin ukrainian village legacy russia occupation measure mass killing ruin building disappearance friend neighbor question happen linger,2022-04,nytimes,583,237,en,war
artificial intelligence program write original prose mindboggling fluency trust ai,2022-04,nytimes,218,58,en,war
bike kind carry kid york rare sighting neighborhood child cycle zip past traffic coast alongside grownup routine rush hour bustle,2022-04,nytimes,359,73,en,war
band scrappy rebel know houthis storm northern yemen mountain friend foe dismiss unsophisticated tribal fighter yemen civil war group go remarkable transformation,2022-04,nytimes,191,50,en,war
disney brand wish star live happily lately real world ugliness creep magic kingdom try offend hyperpartisan moment disney seemingly lose,2022-04,nytimes,725,137,en,war
pope francis sunday call peace describe easter warwe see blood violence,2022-04,nytimes,538,98,en,war
people kill wound shooting party pittsburgh early sunday morning police round fire airbnb rental people party underage,2022-04,nytimes,498,238,en,war
sixfour blond indisputably handsome alexander skarsgard nobrainer launch viking film late northman take development need meeting director robert eggers describe fate,2022-04,nytimes,339,40,en,war
david critic novelist mary mccarthy write florence 1950 rusticated stone glaze terracotta madonnas bambinoshere use writing explore secret florence,2022-04,nytimes,258,43,en,war
vece único que queda de larga relación son algunos detalles como los gustos compartido cuenta de cliente frecuente en farmacia,2022-04,nytimes,94,15,en,war
dear husband love chemex pourover coffee carafe coffee hot way traditional coffee maker refuse drink lukewarm option microwave roomtemp coffee,2022-04,nytimes,190,31,en,war
yorkers regular upper east nightspot elaine hope elaine reach broadway,2022-04,nytimes,120,18,en,war
ago week british spy cruxy o'connor catch appear irish republican army authorize attack american soil,2022-04,nytimes,313,76,en,war
speak floodremediation expert staffer wish know immediate aftermath flood experience,2022-04,nytimes,96,21,en,war
interview designer smart storage spend hour testing tool find key essential maximize small space,2022-04,nytimes,156,21,en,war
peng mingmin victim world war ii endure japanese imperial rule brutal chinese martial law decade exile lead fighter democracy selfdetermination native taiwan die capital taipei,2022-04,nytimes,1090,227,en,war
official investigate death woman stuck upside try cross united states mexico foothigh steel border fence southeastern arizona,2022-04,nytimes,242,47,en,war
information life spread hundred service lose control digital identity step simple online security series help well protect online,2022-04,nytimes,227,65,en,war
book essay egyptianborn israeli writer jacqueline shohet kahanoff develop social model vision group find place modern middle east observe collision idea east west,2022-04,nytimes,254,58,en,war
paul siebel folk singer songwriter draw comparison bob dylan 1960 70 drop music business hinder stage fright disappoint lack attention work receive die,2022-04,nytimes,263,68,en,war
nightclubs yorkers play shuffleboard guess people ease nightlife scene board game cafe niche club offer relaxed way socialize,2022-04,nytimes,486,60,en,war
ahmet nejat ozsu will budge live apartment onebedroom upper west developer buy building million tell tenant ozsu plan stay,2022-04,nytimes,831,126,en,war
aerial artist skateboarder bmx rider skydive instructor parallel ja morant memphis grizzlies dunk nba,2022-04,nytimes,120,28,en,war
list company permanently change way work keep grow long make fivedayaweek trek manhattan increasingly fade corporate practice enormous consequence york,2022-04,nytimes,394,86,en,war
opinion write learn confront loathing golf anger lie old envy kid golf unimaginable expense,2022-04,nytimes,80,16,en,war
opinion write democrats lock power scenario liberal horror conservative welcome,2022-04,nytimes,114,26,en,war
russia amble major default foreign debt grim milestone see bolshevik revolution century ago cause legal wrangling pit russia big investor world,2022-04,nytimes,1489,446,en,war
people wound shooting crowded mall saturday afternoon injure ensue stampede authority people see firearm detain,2022-04,nytimes,100,44,en,war
wassim razzouk tattoo parlor jerusalem cater faith holy week lead parlor pack reliable customer easter visitor want tattoo certificate pilgrimage,2022-04,nytimes,124,27,en,war
ahead runoff farright challenger marine le pen president emmanuel macron france try tap country large pool leftwing voter vow ambitious green policy hesitant,2022-04,nytimes,178,44,en,war
underwater volcano tonga erupt violently midjanuary generate scientist see half century shockwave atmosphere wave circle earth scientist study,2022-04,nytimes,1687,519,en,war
today virtually entire publishing industry root barnes amp noble include independent bookseller people see chain villain celebrate success,2022-04,nytimes,446,82,en,war
ukrainian refugee attend passover seders revisit jewish story flight live refugee reporter see seder ukrainians,2022-04,nytimes,1647,270,en,war
old girl brooklyn die combination fentanyl heroin father daniel auster son famous novelist paul auster charge death police,2022-04,nytimes,482,178,en,war
breaking mall columbia south carolina evacuate police receive report gunfire injury official,2022-04,nytimes,275,92,en,war
palestinians kill widespread israeli military operation west bank launch response string attack israel kill people,2022-04,nytimes,374,152,en,war
art rupe founder specialty records innovative independent label bring rhythm blue mainstream help set table rock roll singer like little richard lloyd price die friday,2022-04,nytimes,332,94,en,war
world health organization calculate million people die covid pandemic release staggering estimate delay objection india try public,2022-04,nytimes,6146,3724,en,war
opiniondire need reform patent system legal trickery reward public interest overlook innovation thing patent mean foster undermine editorial board write,2022-04,nytimes,212,64,en,war
moment travel industry wait great comeback continued spread covid variant travel operator unable cope volume demand like normal traveler chaos,2022-04,nytimes,150,49,en,war
telegram large remain outlet unrestricted information russia moscow silence independent medium ban social medium platform war start country download app,2022-04,nytimes,299,100,en,war
friday home game rebrande cleveland guardians baseball team home opener native american protest mean happy,2022-04,nytimes,190,25,en,war
opinionthe good photograph war want look away write david hume kennerly pulitzer prizewinne photographer imperative,2022-04,nytimes,625,208,en,war
texas judge sign order week set execution date john henry ramirez surprise turn event district attorney file motion withdraw warrantmy office go seek death penalty anymore,2022-04,nytimes,270,68,en,war
number black folk friend processing wesley morris dr daphne brooks discuss pitfall ranking bestof list consider way elevate kind artistic expression,2022-04,nytimes,119,24,en,war
russia pound military target ukraine saturday apparent retaliation sinking important naval ship strike aim hamper ukraine war fight capacity conflict shift eastern donbas region,2022-04,nytimes,221,94,en,war
