text,date,newspaper,likes,retweets,lang,period
billion stimulus fund help student lose teaching time attract legion online tutoring company proof method work record correct nowdelete tweet incorrectly billion,2022-04,wsj,50,21,en,war
steinway musical instruments maker iconic steinway piano tune performance york stock exchange,2022-04,wsj,51,12,en,war
tax season explain expect,2022-04,wsj,20,3,en,war
resume lease sale oil gas drilling federal land sharply reduce acreage available charge high royalty,2022-04,wsj,47,22,en,war
owner homehealthcare staffing company dallasfort worth area acquit conspire lower pay physical therapist deal blow government effort punish practice harmful worker,2022-04,wsj,34,9,en,war
president biden lady jill biden adjusted gross income president accord tax return couple release friday afternoon,2022-04,wsj,100,21,en,war
fed present inflation rate grain salt calculate relative mismeasured number pandemic period write reuven brenner,2022-04,wsj,51,9,en,war
tension high clash israeli security force palestinians jerusalem sensitive holy site leave injure know,2022-04,wsj,54,16,en,war
bernard schwartz trade longtime upper east coop condo downtown figure need experience schwartz uptown apartment list million,2022-04,wsj,35,10,en,war
wild swing commodity future market complicate business use raw material filter high price consumer explain caitlin,2022-04,wsj,32,8,en,war
confirm moskva flagship russia black sea fleet strike sink pair ukrainian missile,2022-04,wsj,459,136,en,war
employer try lure workfromhome employee office work humor columnist offer suggestion doughnut,2022-04,wsj,79,26,en,war
investigate solar panel ship malaysia thailand vietnam cambodia dodge decadeold china tariff,2022-04,wsj,45,20,en,war
investor confront war ukraine soar inflation stock rally reason,2022-04,wsj,32,9,en,war
break twitter board adopt poison pill make hard elon musk buy significantly large stake company,2022-04,wsj,484,207,en,war
western government chase yacht jet bank account expand list russian billionaire kremlin elite meet sanction uk eu,2022-04,wsj,55,20,en,war
irs investigate american express questionable tax break pitch client people familiar,2022-04,wsj,41,13,en,war
elon musk great social contribution twitter takeover succeed find right balance free speech sensible moderation,2022-04,wsj,144,37,en,war
international group scientist update message alien being write decade ago push controversial plan beam interstellar calling card ring star near center galaxy lightyear earth,2022-04,wsj,47,14,en,war
employer try lure workfromhome employee office work columnist offer suggestion doughnut,2022-04,wsj,104,26,en,war
biden administration offer temporary deportation protection cameroonians live permanent legal status department homeland security announce friday,2022-04,wsj,38,8,en,war
lose james boy slip mother hand mob kabul airport plane wait american father decide save,2022-04,wsj,48,13,en,war
claim unemployment benefit trend low level underscore layoff tight labor market half century,2022-04,wsj,39,13,en,war
sinking russian missile cruiser moskva ukraine war recall naval battle world war ii,2022-04,wsj,317,99,en,war
air travel recovery challenge price jet fuel rise fast gasoline,2022-04,wsj,43,17,en,war
loud explosion rock kyiv early friday ukraine russia gear stage ground war time donbas,2022-04,wsj,44,15,en,war
big target vaccine maker rsv remain childhood disease approved shot,2022-04,wsj,61,17,en,war
twitter executive spend try promote healthy discourse platform elon musk want company different direction,2022-04,wsj,269,56,en,war
hedgefund billionaire ken griffin big donor group support republican candidate midterm,2022-04,wsj,60,18,en,war
skip opportunity weapon break precedent april celebration north korea,2022-04,wsj,42,6,en,war
rebrande marcoses credible contender democracy decadeslong makeover underscore challenge face country emerge authoritarian rule,2022-04,wsj,30,8,en,war
president biden nominate michael barr federal reserve banking regulator pick withdraw amid opposition republicans key democratic senator,2022-04,wsj,130,44,en,war
clash israeli security force palestinians jerusalem sensitive holy site leave dozen injure,2022-04,wsj,37,22,en,war
ally build coalition isolate russia global community large democracy develop world onboard,2022-04,wsj,66,22,en,war
world rich man able buy want elon musk buy twitter,2022-04,wsj,113,17,en,war
peloton cut price stationary bike treadmill raise monthly subscription online workout class broad effort ceo company reliant hardware sale,2022-04,wsj,35,9,en,war
warner bros discovery chief executive tell employee want cnn focus maximize impact profitability set apart cablenews industry dominate advocacy network,2022-04,wsj,69,14,en,war
ukraine prepare resist russian military assault likely weapon equipment consider risky provide kyiv,2022-04,wsj,135,31,en,war
los angeles designer youthful spin home office mix classic design modern accent,2022-04,wsj,30,7,en,war
ferdinand marcos jr father kleptocratic rule mark brutal humanright abuse lead candidate philippines presidential election,2022-04,wsj,57,32,en,war
toyota tundra outfit leather chrome wood trim befit brawny pickup texas feature upgrade rival urbancowboy competitor write car columnist dan neil,2022-04,wsj,46,4,en,war
review british government minister accuse sexual involvement young aide netflix drama series anatomy scandal,2022-04,wsj,42,8,en,war
york police department metropolitan transit authority subway safe ask,2022-04,wsj,42,11,en,war
invest twitter believe potential platform free speech globe believe free speech societal imperative function democracy elon musk write twitter chairman accord thursday filing,2022-04,wsj,310,66,en,war
finnish couple build home blend yearround vacation housing feature mean stay mindful harsh winter lightfilled summer,2022-04,wsj,88,15,en,war
word like political terminologyrunne mate vet upsetrunoff originate racetrack,2022-04,wsj,34,12,en,war
omicron ba variant dominate infection week set major surge far raise hope publichealth expert nation dodge significant hit,2022-04,wsj,64,15,en,war
saudi prince alwaleed bin talal company kingdom holding hold big stake twitter dismiss elon musk offer buy socialmedia platform,2022-04,wsj,158,66,en,war
explosion aboard russian missile cruiser moskva week shortly issue ukrainian postage stamp highlight warship image celebrate national resistance moscow invasion,2022-04,wsj,545,144,en,war
elon musk bump perch twitter large shareholder asset manager vanguard group recently up stake socialmedia platform own million share twitter company,2022-04,wsj,276,106,en,war
texas international bridge relief trucking inspection disrupt trade agreement texas chihuahua,2022-04,wsj,50,16,en,war
people think have realestate investment retirement account think twice write retirement columnist glenn ruffenach,2022-04,wsj,36,4,en,war
review fantastic beasts secrets dumbledore late installment harry potter universe see jude law albus dumbledore face mads mikkelsen gellert grindelwald,2022-04,wsj,42,9,en,war
whatsapp launch way chat group organize community neighborhood school common interest add chat feature,2022-04,wsj,45,7,en,war
think midterm bad democrats pop useless purveyor strategic advice imagine write,2022-04,wsj,59,12,en,war
elon musk go fullon corporate raider week roll clash twitter offer billion bid company warn sell stake twitter rebuff,2022-04,wsj,116,32,en,war
boss want worker officethey want people love coworker pull stop literally keg wine bottle,2022-04,wsj,48,11,en,war
gather easter dinner particularly delicious guide jump start menu spring salad lamb roast egg galore,2022-04,wsj,35,11,en,war
democracy india brazil mexico south africa common leader refuse criticize vladimir putin invade ukraine,2022-04,wsj,78,38,en,war
columbia university president lee bollinger thursday academic make ivy league president step amid wave highprofile departure,2022-04,wsj,23,14,en,war
start restaurant lease kitchen equipment work pandemic pay,2022-04,wsj,32,3,en,war
elon musk spend lifetime pursue convictionsoften great oddsfrom make space travel affordable convert world electricpowered car,2022-04,wsj,121,18,en,war
putin recent appointment gen aleksandr dvornikov command force ukraine worrisome expect brutality exceed reprehensible record syria write mark kimmitt,2022-04,wsj,188,117,en,war
commerce department thursday add aircraft own russian belarus entity list airplane likely violate export control action aim ground flight country,2022-04,wsj,62,12,en,war
law enforcement link lazarus group online crime syndicate connect north korean government million hack online game axie infinity,2022-04,wsj,54,27,en,war
twitter close thursday indicate investor skepticism deal strike elon musk buy company,2022-04,wsj,68,24,en,war
russia black sea warship moskva sink damage suffer fire board follow ukrainian military missile attack target vessel,2022-04,wsj,215,45,en,war
elderly couple die windfuele wildfire mexico burn home force thousand people evacuate,2022-04,wsj,34,11,en,war
russia warn thursday station nuclear force russian exclave northern europe bolster military presence finland sweden join nato alliance,2022-04,wsj,106,39,en,war
elon musk deny lie intend tesla private potentially violate term settle government fraud investigation,2022-04,wsj,79,27,en,war
twitter rankandfile shareholder sell elon musk offer buy socialmedia company explain,2022-04,wsj,99,23,en,war
twitter user good amid tesla ceo elon musk attempt takeover socialmedia company vent joke platform,2022-04,wsj,78,20,en,war
permanently station american combat power baltics add nato troop part eastern europe affordable response nato russian threat write,2022-04,wsj,193,49,en,war
uk government plan send asylum seeker enter country illegally rwanda effort dissuade people smuggle,2022-04,wsj,46,11,en,war
florida gov ron desantis sign law ban abortion week pregnancy tighten restriction ahead pivotal supreme court case,2022-04,wsj,82,24,en,war
republican national committee require gop presidential candidate attest write appear partysanctione primary general election debate,2022-04,wsj,42,18,en,war
elon musk cite free speech concern future civilization reason want buy twitter socialmedia platform transparent promote content,2022-04,wsj,343,93,en,war
islamic fighter convict count role murder american hostage syria,2022-04,wsj,62,13,en,war
break twitter weigh poison pill prevent elon musk increase stake significantly person familiar,2022-04,wsj,192,105,en,war
roll hundred strategy aim improve federal policy community color underserved group range make easy report crime ease transgender traveler path airport screening,2022-04,wsj,39,9,en,war
federal judge order accuse brooklyn subway shooter frank james hold jail trial face charge carry terrorist attack violence mass transportation system,2022-04,wsj,57,16,en,war
fda evaluate drug safety efficacy centers medicare medicaid services want act political check fda decision,2022-04,wsj,19,9,en,war
half americans pandemic daily stressor explain inperson socializing feel exhausting,2022-04,wsj,23,5,en,war
localize covid lockdown proliferate china suggest shanghai struggle contain virus prelude broad battle threaten hobble world secondlarg economy,2022-04,wsj,37,25,en,war
dog fight break doodle dog cat people,2022-04,wsj,45,5,en,war
shareholder letter amazon ceo andy jassy want improve worker safety additional progress reduce company carbon footprint,2022-04,wsj,26,7,en,war
russian president vladimir putin acknowledge western sanction stymie energy industry country economic engine need reorient oil gas sale market europe asia,2022-04,wsj,81,34,en,war
putin war force reevaluation evil world response write,2022-04,wsj,89,24,en,war
people kill flood south africa official warn disruption regional transport hub durban likely continue time outbound shipping suspend,2022-04,wsj,44,26,en,war
average rate mortgage hit time,2022-04,wsj,99,28,en,war
global business tally ten billion loss russian operation grapple impact asset sale shutdown sanction accord public statement security filing,2022-04,wsj,30,6,en,war
roughly threequarter college require standardized test applicant pandemic jumble policy leave highschool student baffle exam submit score,2022-04,wsj,27,6,en,war
good final offer elon musk offer buy rest twitter deal value socialmedia company billion,2022-04,wsj,266,52,en,war
minnesota timberwolves celebrate rare run playoffsand face formidable opponent memphis grizzlies columnist early nba series feel mustsee,2022-04,wsj,34,5,en,war
retail sale grow modestly march consumer keep spend amid rise gasoline food price,2022-04,wsj,25,20,en,war
york consider use weapondetection technology sprawl subway system wake tuesday mass shooting surge violent crime official,2022-04,wsj,83,19,en,war
world large contract chip maker signal global chip shortage likely continue,2022-04,wsj,53,25,en,war
plan adopt rule accidental killing migratory bird oil industry group wildlife conservation advocate square,2022-04,wsj,59,13,en,war
wells fargo profit fall pandemicera boom banking sector end,2022-04,wsj,40,11,en,war
stock future little change ahead wave earning report major bank retail sale figure,2022-04,wsj,24,14,en,war
business tally russia loss week bad thing arebut chance hide unpleasantness,2022-04,wsj,33,20,en,war
pfizer biontech covid vaccine effective booster omicron variant child age,2022-04,wsj,44,12,en,war
elon musk offer buy twitter deal value company billion tesla ceo recently disclose stake platform,2022-04,wsj,522,178,en,war
oil price multiyear peak march price americans pay gas hover near record level look shape gas price,2022-04,wsj,82,32,en,war
consumer estimate increase retail restaurant spending march compare previous accord economist,2022-04,wsj,22,4,en,war
hear time run china switch sustainable strategy contain virus,2022-04,wsj,41,7,en,war
kentucky lawmaker override governor veto pass abortion regulation wednesday potentially make decade legal access abortion,2022-04,wsj,45,16,en,war
flagship russia black sea fleet seriously damage abandon crew ammunition blow russia ukraine hit warship cruise missile,2022-04,wsj,193,62,en,war
appetite import hold likely challenge inflation rise interest rate bite consumer spending,2022-04,wsj,20,5,en,war
west campaign counter russia face challenge surge voter support french farright leader marine le pen,2022-04,wsj,41,7,en,war
decade government bond china yield counterpart week yield advantage vanishedat nominal term,2022-04,wsj,25,17,en,war
carrier airport struggle ramp cut job idle plane covid pandemic,2022-04,wsj,23,1,en,war
economy turning point fast write ip,2022-04,wsj,35,7,en,war
watch russia persevering war ukraine despite setback sanction condemnation country explain deep cultural political tie strategic location potential resource ukraine target moscow,2022-04,wsj,61,20,en,war
park police secret service agree policy demonstration partly settle lawsuit bring black lives matter protester outside white house june,2022-04,wsj,34,11,en,war
federal judge reduce damage award black tesla worker company racial discrimination million million,2022-04,wsj,58,25,en,war
nuclear supply chain begin americanmined uranium end american fuel time putin nuclear cash cow pasture write,2022-04,wsj,122,33,en,war
grand rapids police department release video wednesday show officer fatally shoot patrick lyoya yearold black man follow traffic stop,2022-04,wsj,43,17,en,war
1990 painter stanley whitney leave indifferent york art scene find refuge italy go continually venice time biennale reveal sojourn inspire artistic breakthrough,2022-04,wsj,25,5,en,war
jpmorgan pandemic boom end drop quarterly profit bank budget loan loss ceo jamie dimon see challenge inflation,2022-04,wsj,61,15,en,war
michelle pfeiffer viola davis gillian andersonthe star showtime series ladydiscuss play betty ford michelle obama eleanor roosevelt,2022-04,wsj,77,14,en,war
plan expand battlefield intelligence provide ukraine force attack russian unit donbas crimea official,2022-04,wsj,466,100,en,war
olympic gymnastic allaround champion sunisa lee star athlete auburn longterm deal strike ncaa stand way capitalize moment,2022-04,wsj,50,7,en,war
king cross time consider nogo zone transform hip alternative prime central london,2022-04,wsj,56,6,en,war
california gov gavin newsom office fire lawyer involve workplace misconduct lawsuit activision blizzard prompt second attorney quit protest,2022-04,wsj,44,13,en,war
inflation run end nominal wage grow present challenge hot economy thesis tight labor market lead rise real wage write,2022-04,wsj,49,10,en,war
gov greg abbott stop police inspection commercial truck international bridge laredo texas delay protest continue bridge,2022-04,wsj,42,17,en,war
democratic party official approve resolution allow hold presidential nomination contest tuesday march strip iowa firstinthenation status major party,2022-04,wsj,67,15,en,war
stellantis nv shareholder take unusual step wednesday reject jeep maker pay plan executive include chief executive carlos tavares,2022-04,wsj,34,8,en,war
watch rely keyboard shortcut daily work actually assign,2022-04,wsj,30,6,en,war
hiring market hot job seeker employee want moremore money flexibilityask tip right,2022-04,wsj,29,11,en,war
ukraine transform rigid sovietstyle military westernized force soldier think nato class drill exercise,2022-04,wsj,221,64,en,war
fed governor christopher waller endorse raise interest rate halfpoint central bank policy meeting economy weather high borrowing cost,2022-04,wsj,31,16,en,war
eliminate test feel good little thing equitable write michael fienberg student university southern california,2022-04,wsj,48,8,en,war
freight demand deliver bumper earning trucking company pandemic retreat oncehot trucking market show sign cool,2022-04,wsj,31,12,en,war
listen today episode podcast explain governor russian central bank dismantle economic policy champion sanction push country economy crisis,2022-04,wsj,14,3,en,war
president biden description russian atrocity ukraine genocide reflect official policy administration official suggest formal designation follow legal process,2022-04,wsj,68,25,en,war
prison blues sell rigid affordable jean jacket belove carpenter japanese trendsetter inmate oregon craft item,2022-04,wsj,38,17,en,war
stellantis shareholder reject propose pay package car maker executive include ceo carlos tavares,2022-04,wsj,40,11,en,war
texas international bridge grapple problem search commercial truck associated protest blockade major usmexico entry point enter,2022-04,wsj,26,10,en,war
treasury secretary janet yellen country maintain tie russia invasion ukraine risk face isolation global economy,2022-04,wsj,141,43,en,war
attack york subway rush hour add perception unsafe employer key reason have trouble persuade people return office,2022-04,wsj,79,22,en,war
starbucks ceo ramp company campaign unionization push store benefit develop chain employee legally extend unionize location,2022-04,wsj,44,15,en,war
suspect gunman brooklyn subway shooting face terrorism charge possible life prison federal prosecutor,2022-04,wsj,52,16,en,war
sanction net tighten oligarch roman abramovich court english channel island jersey freeze asset worth billion suspect connect russian french government freeze riviera château,2022-04,wsj,91,18,en,war
suspect gunman take custody police officer patrol manhattan east village neighborhood official know,2022-04,wsj,79,20,en,war
french music stream service deezer near deal public merge special purpose acquisition company back france pinault familycontrolle shareholder gucciowner keringaccording people familiar matter,2022-04,wsj,22,12,en,war
arrest resignation york lt gov brian benjamin leave ally gov kathy hochul scramble figure replace running mate election,2022-04,wsj,45,13,en,war
hear jpmorgan net interest incomea basic measure interest bank earn interest pay fundingwas early bank earning report upside potential,2022-04,wsj,26,3,en,war
break suspect gunman open fire brooklyn subway train tuesday morning rush hour take custody police,2022-04,wsj,231,66,en,war
fight intensifie eastern ukraine water system risk complete collapse unicef damage infrastructure leave million people access pipe water million risk lose water supply,2022-04,wsj,60,24,en,war
climate change common covid privatesector innovation overcome virus write tomas philipson global warming need operation warp speed,2022-04,wsj,33,8,en,war
suspect brooklyn subway shooting youtube video make threat violence mock mayor plan address subway crime police confirm feel like kill people treat mentalhealth issue,2022-04,wsj,51,21,en,war
president volodymyr zelensky urge ally provide heavy weapon ukraine declare additional weaponry war endless bloodbath spread misery suffering destruction,2022-04,wsj,814,222,en,war
wildfire see intensify community increasingly band reduce shared risk actually hard organizer,2022-04,wsj,20,9,en,war
west campaign counter russia invasion ukraine face challenge surge voter support french farright leader marine le pen,2022-04,wsj,42,16,en,war
peloton guide company product weight floor exercise class explain,2022-04,wsj,20,2,en,war
large crowd snarl airport holiday travel return level see pandemic airline airport struggle ramp labor shortage slow hiring recruit covid infection sideline employee,2022-04,wsj,30,8,en,war
mask mandate airplane form transit extend people familiar set expire april,2022-04,wsj,54,24,en,war
seven million borrower default federal loan default remove credit report give second chance track making payment education department,2022-04,wsj,38,19,en,war
imagine climb spring summer airfare airline jump march february accord late consumerprice index read,2022-04,wsj,30,12,en,war
twitter shareholder elon musk allege billionaire commit security fraud delay disclosure stake socialmedia company,2022-04,wsj,59,18,en,war
uk government wednesday announce set russia sanction individual include oligarch family pressure kremlin wake attack civilian eastern ukraine,2022-04,wsj,104,32,en,war
person interest brooklyn subway shooting consider suspect police remain large,2022-04,wsj,52,12,en,war
google plan invest billion office datum center billion open branch expand exist facility,2022-04,wsj,45,18,en,war
russia oilstorage facility fill refinery cut output crudeoil well reduce productiona blow country economy moscow wage war ukraine,2022-04,wsj,204,78,en,war
watch children eligible covid vaccine effort shot market hit setback know vaccine,2022-04,wsj,23,9,en,war
glaxosmithkline agree buy sierra oncology billion deal boost british pharmaceutical giant cancer drug pipeline,2022-04,wsj,34,12,en,war
education department prepare regulation cancel forprofit college student debt,2022-04,wsj,75,21,en,war
record office space hit market jump lease expiration put property owner bind,2022-04,wsj,25,12,en,war
industry like oilandgas aerospace require large aircraft russia war ukraine take service deal blow global supply chain,2022-04,wsj,88,28,en,war
delta surge travel demand help offset sharp rise price jet fuel airline anticipate bustling summer,2022-04,wsj,40,13,en,war
plan temporarily allow gasoline high ethanol content sell summer bid tame high fuel price administration official,2022-04,wsj,54,14,en,war
atlanta busy airport world drop spot,2022-04,wsj,31,5,en,war
hundred york police officer continue hunt man suspect open fire brooklyn subway train tuesday morning rush hour,2022-04,wsj,56,7,en,war
inflation accelerate march fourdecade high surge energy price high food cost hit consumer,2022-04,wsj,71,27,en,war
house democrats plan biden administration tough stance saudi arabia cite riyadh refusal cooperate washington russia invasion ukraine range humanright issue,2022-04,wsj,114,21,en,war
cabin rental canadian wood location topsecret blend scenery seriously will lack creature comfort,2022-04,wsj,55,8,en,war
ballet flat introduce offstage wear 1940 relevant thank miu miu indie sleaze endure comfort,2022-04,wsj,33,9,en,war
stay night zedd los angeles home buy squarefoot showstopper million,2022-04,wsj,18,6,en,war
xinjiang detainee arrive washington official wait greet follow longand rareescape china tightly control region,2022-04,wsj,74,22,en,war
hsbc jockey rival win business asia grow rank affluent customer invest billion dollar strengthen position,2022-04,wsj,26,9,en,war
uk inflation rise fresh threedecade high march energy price surge follow russia invasion ukraine,2022-04,wsj,44,16,en,war
shehbaz sharif take pakistan economy crisis leader imran khan party vow difficult govern,2022-04,wsj,40,14,en,war
sri lankan government suspend payment foreigndenominate bond bilateral loan government like china india foreign loan bank,2022-04,wsj,45,19,en,war
resident china brace prospect shanghailike lockdown raid supermarket shelf omicron case spread,2022-04,wsj,42,20,en,war
zealand raise benchmark interest rate half percentage point large decade mirror approach central bank globally inflation run multidecade high,2022-04,wsj,23,16,en,war
nuclearpowered aircraft carrier send water south korea japan week display american naval firepower,2022-04,wsj,128,43,en,war
shanghai manufacturer have trouble get part deliver china restriction movement make difficult truck enter region,2022-04,wsj,51,26,en,war
busy international bridge country effectively shut mexican trucker block lane protest border security initiative texas gov greg abbott force wait bring product,2022-04,wsj,70,31,en,war
target cvs walgreens ration baby formula recall maker similac popular brand exacerbate spotty supply country,2022-04,wsj,42,37,en,war
hear impressive result lift albertsons share bargain bin,2022-04,wsj,39,13,en,war
obituary actor comedian gilbert gottfried know distinctive voice die age,2022-04,wsj,126,30,en,war
religiously inspire desire kill nonmuslims wave attack coherent political aim wed identifiable political process write jonathan spyer,2022-04,wsj,47,17,en,war
sec accuse las vegas lawyer man violate federal security law allege ponzi scheme raise million investor,2022-04,wsj,65,21,en,war
union represent pilot southwest airlines rise rate fatigue pilot threat airline safety,2022-04,wsj,64,20,en,war
cardealership mogul herb chambers boston condo overlook public garden market million,2022-04,wsj,30,13,en,war
russian president vladimir putin peace talk kyiv reach dead end moscow force tuesday bombard ukrainian military position residential area country east unleashed rocket attack,2022-04,wsj,96,42,en,war
innovative roof system 3dprinted concrete building expert weigh way fortify home weather threat,2022-04,wsj,45,12,en,war
walmart poach paypal john rainey chief financial officer,2022-04,wsj,35,11,en,war
watch impossible completely block robocall way deal brown walk adjust iphone setting silence spam caller thirdparty app help block unwanted call,2022-04,wsj,37,8,en,war
carhartt cio plan revamp workwear brand supply chain speed delivery customer,2022-04,wsj,30,11,en,war
etsy ceo defend company strategy compete amazon recent move unpopular seller benefit long run,2022-04,wsj,80,38,en,war
pandemic stole focus deadly disease include hivaids develop world write time reset publichealth priority,2022-04,wsj,38,9,en,war
people injure shooting brooklyn subway station tuesday morning know,2022-04,wsj,63,26,en,war
york police tuesday night suspect brooklyn subway shooting fire time gas mask open canister fill train car smoke,2022-04,wsj,78,39,en,war
police identify man name frank james person interest brooklyn subway shoot investigation,2022-04,wsj,71,27,en,war
hear rare billiondollar write prompt stock price rise conundrum face russianexpose european bank,2022-04,wsj,35,7,en,war
watch favorite product shrink spot change,2022-04,wsj,46,9,en,war
police locate van believe suspect brooklyn subway shooting drive official familiar investigation,2022-04,wsj,54,24,en,war
fan glass vacuum tube guitar amplifier rush find war ukraine intensify shortage tube folks buy spare tube,2022-04,wsj,63,34,en,war
biden administration aim treat privately assemble gun like traditional firearm rule expect effect,2022-04,wsj,33,6,en,war
ukrainian official researcher stop cyberattack country electric grid hour set place friday,2022-04,wsj,77,18,en,war
volatility high price commodity future market look set continue disrupt trade push cost real world appear silver bullet,2022-04,wsj,26,10,en,war
president biden call russian president vladimir putin action ukraine genocide mark time administration term,2022-04,wsj,250,76,en,war
west finally understand level discontent direction political travel country past decade ask,2022-04,wsj,46,7,en,war
york lt gov brian benjamin resign arrest connection allege bribery scheme subsequent coverup vet join administration gov kathy hochul,2022-04,wsj,108,38,en,war
shooting brooklyn subway represent blow york mayor eric adams attempt bolster perception public safety drive crime business leader hamper recovery,2022-04,wsj,81,26,en,war
ukraine sbu domestic intelligence agency detain viktor medvedchuk ukrainian ally russian president vladimir putin run,2022-04,wsj,187,59,en,war
paypal john rainey chief financial officer executive vice president global customer operation leave company join walmart chief financial officer,2022-04,wsj,61,13,en,war
yelp join small group company include apple citigroup beef reproductive healthcare benefit offer employee pass abortion restriction prompt people seek outofstate care,2022-04,wsj,52,19,en,war
house oversight committee write letter ftc detailing allegation potentially unlawful financial conduct washington commanders amplify pressure nfl team,2022-04,wsj,22,6,en,war
federal budget deficit narrow march early pandemic spending decline borrowing cost move higher,2022-04,wsj,21,9,en,war
national labor relations board general counsel week issue memo overturn legal practice strip company freespeech right,2022-04,wsj,29,11,en,war
cryptocurrency expert give presentation north korea use blockchain technology evade sanction sentence prison tuesday,2022-04,wsj,100,25,en,war
uber turn surge pricing near scene brooklyn subway shoot tuesday lyft remove primetime pricing,2022-04,wsj,60,13,en,war
boeing longterm order commercial jet expect shrink sanction target russia country invasion ukraine,2022-04,wsj,49,17,en,war
war begin french retailer leroy merlin close ukraine outlet stay russia conflict arise company ukrainian staff,2022-04,wsj,92,43,en,war
official fear moscow hacker launch crippling cyberattack complement invasion ukraine instead cyberwar close internet trench warfare,2022-04,wsj,64,34,en,war
manhunt way suspect brooklyn subway shooting leave people injure schools area lockdown follow live coverage,2022-04,wsj,158,92,en,war
ukraine desperately need foodand executive cross globe help incredible breadbasket europe need food,2022-04,wsj,72,26,en,war
report show inflation accelerate high annual rate decade likely maintain federal reserve official ambition rapidly raise interest rate neutral level,2022-04,wsj,88,27,en,war
federal reserve governor lael brainard join wsjjobssummit discuss inflation impact economy,2022-04,wsj,63,37,en,war
extended comment russia war ukraine russian president vladimir putin peace talk reach dead end promise force continue fight finish job,2022-04,wsj,77,46,en,war
airbnb host oppose clean fee look onenight stay see rate night cleaning fee way cost clean bedroom night,2022-04,wsj,54,15,en,war
child young old screen anxiety health expert recommend doctor warn worsen mentalhealth crisis kid separate report show overdose death adolescent nearly double,2022-04,wsj,71,23,en,war
flooding landslide cause tropical storm kill people philippines accord government statistic death toll include dozen official assess storm destruction,2022-04,wsj,28,13,en,war
york lt gov brian benjamin surrender federal authority indict publiccorruption charge,2022-04,wsj,134,43,en,war
break people shoot brooklyn subway station undetonate device find scene official people injure,2022-04,wsj,233,207,en,war
bank sampp set report firstquarter earning investor look reassurance amid war ukraine explain,2022-04,wsj,40,11,en,war
hear small sum money leave russia digital currency suggest chance replace today governmentrun monetary system low,2022-04,wsj,53,18,en,war
uk leader boris johnson police break covid rule attend party country strict lockdown,2022-04,wsj,62,15,en,war
record office space hit market jump lease expiration put property owner bind threaten leave bank lender stick troubled loan,2022-04,wsj,55,25,en,war
ukrainian investigator embark wideranging probe allege war crime hightech forensic method search evidence killing hundred people russian troop bucha,2022-04,wsj,157,53,en,war
inflation high rate decade know high cause,2022-04,wsj,51,20,en,war
resident riverton wyo upset privateequity own hospital cut service band raise fund replace,2022-04,wsj,31,6,en,war
russia resume moonexploration program putin pave way space race international space cooperation strain follow invasion ukraine,2022-04,wsj,128,42,en,war
russia invade western company ukraine pack leave german auto supplier leoni find way production run worker ukraine see shift act defiance moscow,2022-04,wsj,270,60,en,war
stock future waver ahead inflation datum expect accelerate price pressure,2022-04,wsj,28,7,en,war
surge food fuel price wake war ukraine stoke discontent europe test western democracy political resilience,2022-04,wsj,45,14,en,war
elon musk decision join twitter board director company employee analyst foresee potential fracas world rich man,2022-04,wsj,106,24,en,war
bank report firstquarter result likely pandemic hot streak wind,2022-04,wsj,45,11,en,war
large investor simultaneously sell major stake deutsche bank commerzbank germany big lender cause share tumble,2022-04,wsj,60,27,en,war
hear banks trading investmentbanke business slow quarter volatility bad,2022-04,wsj,24,10,en,war
gen aleksandr dvornikov man choose lead phase moscow war ukraine architect russia military intervention syria russian airstrike hit civilian target include hospital,2022-04,wsj,146,71,en,war
palatial ornate manhattan mansion depict hit hbo series gilded age exist demolish close look vanish mansion gild age york rare structure remain,2022-04,wsj,37,12,en,war
china start approve videogame license,2022-04,wsj,40,8,en,war
shehbaz sharif take prime minister pakistan lawmaker oust imran khan,2022-04,wsj,50,8,en,war
everybody try crack code baby boomer want economist expect wave urban luxury seniorliving project,2022-04,wsj,51,16,en,war
state department order departure nonemergency consulate staff family shanghai surge covid case,2022-04,wsj,27,14,en,war
citi name company veteran angel ng head asia pacific global wealth management,2022-04,wsj,27,2,en,war
unique shadesoften mix designer trademark color authority pantonesupplement brand visual,2022-04,wsj,51,22,en,war
resident evil actress milla jovovich husband director paul ws anderson list longtime beverly hills home million,2022-04,wsj,43,7,en,war
answer ideological education ban ideology room alternative view write,2022-04,wsj,61,12,en,war
floyd mayweather kanye west man hoard hermès handbagswhich reportedly start way collector covet nft hypedup jordans,2022-04,wsj,83,21,en,war
constant message associate advance age decline depression create selffulfille prophecy undo,2022-04,wsj,53,17,en,war
shopify share tumble ecommerce company propose stock split change protect ceo voting power,2022-04,wsj,33,12,en,war
state department monday order departure nonemergency consulate staff family shanghai surge covid case,2022-04,wsj,71,26,en,war
american army general europe expect elevate lead allied force official mark big change nato military leadership russia invade ukraine february,2022-04,wsj,171,44,en,war
confirm nominee actual vacancy risk possibility president create slate justicesinwaiting write daniel huff,2022-04,wsj,65,16,en,war
kylie minogue excellent sleeper discusse feel creative early hour morning relax,2022-04,wsj,69,11,en,war
borrower extra studentloan payment resume use extra time boost finance,2022-04,wsj,33,15,en,war
pgampe reach settlement district attorney california county dixie fire kincade fire,2022-04,wsj,24,16,en,war
pandemic entertainment district casino attract nonresident hope attraction help local,2022-04,wsj,30,10,en,war
